,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Regulation status,Upregulated,Downregulated,Not significant
ENSCSAG00000010286.1_STK38,150.1315243,0.015063419,0.157483798,0.095650598,0.923798078,0.97687921,Not Significant,,,
ENSCSAG00000010306.1,6.546173256,0.048357594,0.503715685,0.096001763,0.923519172,0.97687921,Not Significant,,,
ENSCSAG00000010500.1_VRK1,17.13216979,-0.037061535,0.378656864,-0.097876305,0.922030516,0.97687921,Not Significant,,,
ENSCSAG00000010671.1_SLC25A22,134.6091215,-0.039760786,0.412783545,-0.096323573,0.923263589,0.97687921,Not Significant,,,
ENSCSAG00000010745.1_COL14A1,43.39330314,-0.039248679,0.406627752,-0.096522382,0.923105699,0.97687921,Not Significant,,,
ENSCSAG00000010954.1_DZIP1L,7.733034811,0.058578311,0.60986738,0.0960509,0.923480147,0.97687921,Not Significant,,,
ENSCSAG00000011217.1_ANXA6,418.7569558,0.020816691,0.217704871,0.095618858,0.923823287,0.97687921,Not Significant,,,
ENSCSAG00000011422.1_TRERF1,41.57240513,-0.031083751,0.325820272,-0.095401525,0.923995905,0.97687921,Not Significant,,,
ENSCSAG00000011503.1,2.21841408,0.093422758,0.990858811,0.094284632,0.924883057,0.97687921,Not Significant,,,
ENSCSAG00000012241.1_SLMAP,250.3044753,-0.020376554,0.210387415,-0.096852533,0.922843505,0.97687921,Not Significant,,,
ENSCSAG00000012331.1,214.672446,-0.06182203,0.64307887,-0.096134444,0.923413795,0.97687921,Not Significant,,,
ENSCSAG00000013017.1_ACTL6A,41.55626609,0.030047848,0.302808852,0.099230414,0.920955327,0.97687921,Not Significant,,,
ENSCSAG00000013045.1_TKT,381.2749127,0.02683654,0.270398408,0.099248145,0.920941249,0.97687921,Not Significant,,,
ENSCSAG00000013316.1_PLEK2,102.3565083,0.01831168,0.188294645,0.097250138,0.922527752,0.97687921,Not Significant,,,
ENSCSAG00000013373.1_RBM18,9.640925767,-0.044544955,0.465091972,-0.095776658,0.923697957,0.97687921,Not Significant,,,
ENSCSAG00000013564.1_RBM17,82.41546672,-0.021828032,0.230593231,-0.094660335,0.924584625,0.97687921,Not Significant,,,
ENSCSAG00000014292.1_HOXA7,3.977774988,0.117961556,1.194686659,0.09873849,0.921345908,0.97687921,Not Significant,,,
ENSCSAG00000014523.1_ATF2,247.3645053,0.028650569,0.285717812,0.100275756,0.920125405,0.97687921,Not Significant,,,
ENSCSAG00000014864.1_TP53RK,312.5809789,-0.013885749,0.145742667,-0.095275798,0.924095766,0.97687921,Not Significant,,,
ENSCSAG00000015157.1_ZFYVE16,201.7046447,0.022423699,0.236671669,0.094746022,0.924516562,0.97687921,Not Significant,,,
ENSCSAG00000015181.1_THBS4,5.207197344,-0.086691352,0.879619316,-0.098555535,0.921491176,0.97687921,Not Significant,,,
ENSCSAG00000015705.1_MYO1G,19.54292654,-0.044983716,0.465713667,-0.096590928,0.923051261,0.97687921,Not Significant,,,
ENSCSAG00000016326.1_HINT3,56.69894561,0.025992764,0.264976519,0.098094593,0.921857181,0.97687921,Not Significant,,,
ENSCSAG00000016412.1_FBXL5,478.7585737,0.016537653,0.175589734,0.094183485,0.924963403,0.97687921,Not Significant,,,
ENSCSAG00000016495.1_MED28,31.73881278,0.036984463,0.392050762,0.094335905,0.924842329,0.97687921,Not Significant,,,
ENSCSAG00000016527.1,2.951157509,0.096220182,0.991001373,0.097093894,0.92265183,0.97687921,Not Significant,,,
ENSCSAG00000016911.1_SMPD4,234.7828625,-0.018141654,0.182409766,-0.099455497,0.920776621,0.97687921,Not Significant,,,
ENSCSAG00000016920.1,2.1515096,0.101011941,1.056863717,0.095577073,0.923856475,0.97687921,Not Significant,,,
ENSCSAG00000016974.1_NR2F2,379.716467,-0.023201505,0.242141956,-0.095817781,0.923665295,0.97687921,Not Significant,,,
ENSCSAG00000017096.1_PLAGL1,15.04668985,-0.036156126,0.372833554,-0.096976588,0.922744987,0.97687921,Not Significant,,,
ENSCSAG00000017104.1_CIB1,23.0462415,-0.029072736,0.299073645,-0.097209287,0.922560193,0.97687921,Not Significant,,,
ENSCSAG00000017129.1,244.8059548,0.065428279,0.667358645,0.098040656,0.92190001,0.97687921,Not Significant,,,
ENSCSAG00000017149.1_PLIN1,2177.909493,-0.093845851,0.963290587,-0.097422161,0.922391146,0.97687921,Not Significant,,,
ENSCSAG00000017453.1_ATP11A,108.0905423,0.020827675,0.218087038,0.095501665,0.923916368,0.97687921,Not Significant,,,
ENSCSAG00000017491.1_TMTC4,172.5222896,0.014386487,0.15050389,0.095588805,0.923847157,0.97687921,Not Significant,,,
ENSCSAG00000017492.1_CEP192,78.28430444,0.021097178,0.220578262,0.095644864,0.923802632,0.97687921,Not Significant,,,
ENSCSAG00000017789.1_ENOX1,5.4038532,0.058658655,0.605158114,0.096931121,0.922781094,0.97687921,Not Significant,,,
ENSCSAG00000018206.1_SERPINB2,2.489474558,-0.088252234,0.877730183,-0.100545971,0.919910888,0.97687921,Not Significant,,,
ENSCSAG00000018853.1_SNN,2.23365211,0.093531917,0.948063315,0.098655771,0.921411587,0.97687921,Not Significant,,,
ENSCSAG00000019474.1_C1GALT1C1,22.40784886,-0.040178883,0.400166727,-0.100405358,0.920022516,0.97687921,Not Significant,,,
ENSCSAG00000008421.1,8.165071816,0.050189877,0.533472353,0.094081496,0.925044419,0.976896829,Not Significant,,,
ENSCSAG00000008352.1_GID4,10.30359384,0.049854137,0.531465188,0.093805084,0.925263993,0.976924887,Not Significant,,,
ENSCSAG00000012289.1_CDK5RAP1,57.02719476,-0.029071065,0.309495521,-0.093930488,0.925164375,0.976924887,Not Significant,,,
ENSCSAG00000015138.1_ATL1,2.731984696,-0.072753295,0.775552574,-0.093808334,0.925261411,0.976924887,Not Significant,,,
ENSCSAG00000002462.1_ZNF652,122.4556343,-0.023998742,0.25627073,-0.093646053,0.925390325,0.97697505,Not Significant,,,
ENSCSAG00000003483.1_GRIK5,26.91886137,0.034193891,0.365701046,0.093502307,0.925504517,0.97697505,Not Significant,,,
ENSCSAG00000017674.1_NEK3,10.99522971,-0.045447265,0.485954795,-0.093521589,0.925489199,0.97697505,Not Significant,,,
ENSCSAG00000002383.1_DNAH17,32.72439466,0.03905176,0.418103641,0.093402104,0.925584119,0.976991161,Not Significant,,,
ENSCSAG00000007479.1_POFUT2,9.421856087,-0.046203024,0.498282146,-0.092724623,0.926122335,0.977181534,Not Significant,,,
ENSCSAG00000009873.1_VGLL4,66.0062281,-0.023489067,0.253127421,-0.092795425,0.926066086,0.977181534,Not Significant,,,
ENSCSAG00000010090.1,79.28746311,-0.019695336,0.212723811,-0.092586419,0.926232133,0.977181534,Not Significant,,,
ENSCSAG00000012099.1_ASGR2,629.5024096,0.023959421,0.258152656,0.092811058,0.926053666,0.977181534,Not Significant,,,
ENSCSAG00000013006.1_DCLRE1C,12.98682183,-0.036477136,0.393393205,-0.092724366,0.926122539,0.977181534,Not Significant,,,
ENSCSAG00000013485.1,89.44079082,-0.018712005,0.202369719,-0.092464451,0.926329034,0.977181534,Not Significant,,,
ENSCSAG00000013937.1_PREX2,109.2052394,0.025206929,0.27273395,0.092423145,0.926361851,0.977181534,Not Significant,,,
ENSCSAG00000014955.1,27.31589259,-0.035108193,0.377752007,-0.092939793,0.925951393,0.977181534,Not Significant,,,
ENSCSAG00000015484.1_MBIP,33.29232909,-0.032440446,0.350613193,-0.092524887,0.926281019,0.977181534,Not Significant,,,
ENSCSAG00000017752.1_LRCH1,51.6642307,0.021649702,0.234392746,0.092365068,0.926407992,0.977181534,Not Significant,,,
ENSCSAG00000009458.1_CCDC157,8.456608082,0.048948922,0.530662767,0.092241109,0.926506477,0.977217535,Not Significant,,,
ENSCSAG00000011561.1_PGAP1,44.27966735,0.03288105,0.358861734,0.091625958,0.926995227,0.977461462,Not Significant,,,
ENSCSAG00000017563.1_RBM26,160.1061237,-0.020248147,0.22075063,-0.091724071,0.926917272,0.977461462,Not Significant,,,
ENSCSAG00000018081.1_ORAI2,6.895740529,-0.049707585,0.541161375,-0.091853535,0.926814409,0.977461462,Not Significant,,,
ENSCSAG00000019092.1_H1-4,237.1282954,-0.024022116,0.262136281,-0.091639801,0.926984228,0.977461462,Not Significant,,,
ENSCSAG00000001982.1_ZNF610,46.17526424,-0.021277261,0.233904052,-0.090965763,0.927519795,0.977675141,Not Significant,,,
ENSCSAG00000002622.1_USF1,33.06135131,0.0306176,0.336321057,0.091036823,0.927463332,0.977675141,Not Significant,,,
ENSCSAG00000003475.1_DEDD2,79.5738516,0.02430983,0.266937017,0.091069536,0.927437339,0.977675141,Not Significant,,,
ENSCSAG00000006224.1_ARF3,57.46740639,0.019538132,0.214714089,0.090996041,0.927495737,0.977675141,Not Significant,,,
ENSCSAG00000017825.1,1866.606082,-0.027200477,0.298135853,-0.091235176,0.927305725,0.977675141,Not Significant,,,
ENSCSAG00000008101.1_POLR1H,12.49288622,0.045809716,0.504596555,0.090784837,0.927663559,0.977758807,Not Significant,,,
ENSCSAG00000004884.1_CCDC102A,118.7750516,0.018667337,0.206570695,0.090367787,0.927994954,0.977878674,Not Significant,,,
ENSCSAG00000007599.1_RBM24,20.11898606,-0.036730358,0.406680184,-0.09031755,0.928034874,0.977878674,Not Significant,,,
ENSCSAG00000008737.1_WDR97,12.93676448,-0.044557041,0.493117125,-0.090357928,0.928002789,0.977878674,Not Significant,,,
ENSCSAG00000017106.1_UTRN,758.7045764,-0.014437353,0.159788311,-0.090352998,0.928006706,0.977878674,Not Significant,,,
ENSCSAG00000014596.1_GMPPB,24.51787931,0.044403466,0.492161569,0.09022132,0.928111342,0.977891391,Not Significant,,,
ENSCSAG00000003074.1_ZNF385C,1.949026044,0.098293483,1.09250437,0.089970791,0.928310426,0.977965437,Not Significant,,,
ENSCSAG00000016479.1,70.21829306,-0.027536178,0.305899719,-0.090017011,0.928273697,0.977965437,Not Significant,,,
ENSCSAG00000013063.1_SLC23A1,276.6247269,-0.021122419,0.23531109,-0.089763808,0.928474909,0.978070863,Not Significant,,,
ENSCSAG00000016854.1_MTFR2,4.399326272,-0.077221755,0.863408191,-0.089438293,0.928733592,0.978207643,Not Significant,,,
ENSCSAG00000017328.1_SEMA5A,59.17045389,-0.027611763,0.30866693,-0.089454879,0.928720411,0.978207643,Not Significant,,,
ENSCSAG00000007292.1_GOLGB1,550.4910357,0.017368655,0.194946653,0.089094401,0.929006887,0.978316066,Not Significant,,,
ENSCSAG00000010782.1_POLR1E,32.08654048,0.032493371,0.364405239,0.089168233,0.928948211,0.978316066,Not Significant,,,
ENSCSAG00000012985.1_TMEM181,142.1002935,-0.024517116,0.275270448,-0.089065557,0.92902981,0.978316066,Not Significant,,,
ENSCSAG00000001972.1,282.9962507,0.038130029,0.430978018,0.088473257,0.929500539,0.978418674,Not Significant,,,
ENSCSAG00000002971.1_ATM,476.1339642,0.009994306,0.112787197,0.088612064,0.92939022,0.978418674,Not Significant,,,
ENSCSAG00000004058.1_FAM98C,210.8385527,0.020480864,0.230999581,0.088661908,0.929350607,0.978418674,Not Significant,,,
ENSCSAG00000005533.1_ZNF740,106.3498051,0.018254127,0.206287216,0.088488891,0.929488114,0.978418674,Not Significant,,,
ENSCSAG00000014234.1_CLK3,149.2319737,-0.013268445,0.149999649,-0.08845651,0.929513849,0.978418674,Not Significant,,,
ENSCSAG00000017987.1_WASF3,98.95690897,-0.026265577,0.296535005,-0.088574962,0.929419707,0.978418674,Not Significant,,,
ENSCSAG00000001596.1_ZNF132,5.527982361,-0.052254862,0.594612506,-0.087880529,0.929971632,0.978629192,Not Significant,,,
ENSCSAG00000007929.1,5.368614047,0.057892243,0.658379855,0.08793137,0.929931223,0.978629192,Not Significant,,,
ENSCSAG00000008948.1,30.85206003,-0.02990908,0.340146925,-0.087929884,0.929932404,0.978629192,Not Significant,,,
ENSCSAG00000019064.1,111.0266258,-0.03069484,0.348797157,-0.08800198,0.929875103,0.978629192,Not Significant,,,
ENSCSAG00000001415.1,461.8571685,0.024511931,0.279910111,0.087570724,0.930217872,0.978760869,Not Significant,,,
ENSCSAG00000015023.1_PSMC6,64.83506704,0.024737412,0.28251662,0.087560908,0.930225674,0.978760869,Not Significant,,,
ENSCSAG00000003272.1_FGB,14295.83686,-0.024492312,0.281163093,-0.087110692,0.930583527,0.978798286,Not Significant,,,
ENSCSAG00000005474.1_LDB1,180.5248854,-0.024327823,0.279159236,-0.087146761,0.930554857,0.978798286,Not Significant,,,
ENSCSAG00000006097.1_BLNK,50.44793482,-0.028456166,0.325577867,-0.087402027,0.930351958,0.978798286,Not Significant,,,
ENSCSAG00000008457.1_LRCH3,80.22765465,0.019245689,0.220858821,0.087140233,0.930560046,0.978798286,Not Significant,,,
ENSCSAG00000018815.1_S1PR4,4.469363452,0.066174632,0.757939537,0.087308589,0.930426227,0.978798286,Not Significant,,,
ENSCSAG00000001143.1_RLF,76.06505799,-0.02652898,0.305176923,-0.086929836,0.930727284,0.978813893,Not Significant,,,
ENSCSAG00000016070.1_GATA5,4.185383167,0.057447799,0.66080334,0.086936303,0.930722143,0.978813893,Not Significant,,,
ENSCSAG00000001601.1_ZSCAN22,58.91027228,-0.021124819,0.243660584,-0.086697728,0.930911783,0.978869781,Not Significant,,,
ENSCSAG00000003105.1_NOVA2,7.044340849,-0.04659551,0.537449785,-0.086697421,0.930912027,0.978869781,Not Significant,,,
ENSCSAG00000015688.1,120.543031,0.0177667,0.205111565,0.086619689,0.930973815,0.978869781,Not Significant,,,
ENSCSAG00000000747.1_KLHL21,263.7756921,-0.018970396,0.220026591,-0.086218652,0.931292604,0.978887108,Not Significant,,,
ENSCSAG00000003065.1_DNAJC7,54.26692182,0.020920135,0.243628188,0.085869105,0.931570471,0.978887108,Not Significant,,,
ENSCSAG00000007603.1_GKAP1,30.31187042,-0.032680591,0.379787417,-0.086049695,0.931426913,0.978887108,Not Significant,,,
ENSCSAG00000007936.1_RRP1,36.83214032,-0.038071598,0.442003354,-0.086134183,0.931359751,0.978887108,Not Significant,,,
ENSCSAG00000009662.1_UQCC2,54.86583633,0.030869861,0.357772965,0.086283381,0.931241149,0.978887108,Not Significant,,,
ENSCSAG00000011304.1_EBAG9,54.74895402,0.023396083,0.271956608,0.086028733,0.931443576,0.978887108,Not Significant,,,
ENSCSAG00000011868.1_GSS,34.64358732,0.027053217,0.313603545,0.086265661,0.931255235,0.978887108,Not Significant,,,
ENSCSAG00000015788.1_OSBPL2,74.51759832,-0.017009993,0.197906998,-0.085949426,0.931506621,0.978887108,Not Significant,,,
ENSCSAG00000018632.1_JRK,10.7981494,0.040148283,0.466555853,0.086052469,0.931424707,0.978887108,Not Significant,,,
ENSCSAG00000014518.1,229.6680036,0.027523798,0.321576646,0.085590163,0.931792219,0.979052369,Not Significant,,,
ENSCSAG00000009848.1_CCN4,7.588279237,-0.05871659,0.689397699,-0.085170853,0.932125562,0.979199354,Not Significant,,,
ENSCSAG00000011342.1_LEO1,104.0080517,0.015155246,0.177783051,0.085245729,0.932066037,0.979199354,Not Significant,,,
ENSCSAG00000017659.1_MIB1,133.0066095,-0.022803069,0.267518566,-0.085239202,0.932071225,0.979199354,Not Significant,,,
ENSCSAG00000014194.1_FKBP7,4.287819311,0.070613775,0.830683685,0.085006816,0.932255972,0.979268604,Not Significant,,,
ENSCSAG00000002249.1_OXLD1,2.047925588,0.083642758,0.989670989,0.084515722,0.932646404,0.979275237,Not Significant,,,
ENSCSAG00000005912.1_CSRNP2,79.77254688,0.023043584,0.275108693,0.083761743,0.933245866,0.979275237,Not Significant,,,
ENSCSAG00000006168.1_RHEBL1,3.4531683,0.055874898,0.663508266,0.084211306,0.932888429,0.979275237,Not Significant,,,
ENSCSAG00000006686.1_ZNF700,17.18089789,0.03575658,0.426270067,0.083882456,0.933149889,0.979275237,Not Significant,,,
ENSCSAG00000007407.1_RESF1,190.5021953,-0.025645139,0.306303538,-0.083724593,0.933275404,0.979275237,Not Significant,,,
ENSCSAG00000007669.1_NATD1,3.40635387,0.05803721,0.69164606,0.083911719,0.933126622,0.979275237,Not Significant,,,
ENSCSAG00000008228.1_PPP1R10,593.1116344,0.013384843,0.159912485,0.083701051,0.933294121,0.979275237,Not Significant,,,
ENSCSAG00000009186.1_CLEC9A,3.982911437,-0.065376627,0.77914609,-0.083908048,0.933129541,0.979275237,Not Significant,,,
ENSCSAG00000010470.1_FAM91A1,77.02047391,-0.021349693,0.254172722,-0.083996792,0.933058983,0.979275237,Not Significant,,,
ENSCSAG00000013004.1_CCDC120,16.40144734,-0.042191381,0.499832412,-0.084411054,0.932729619,0.979275237,Not Significant,,,
ENSCSAG00000013684.1_ZBTB34,14.50226616,-0.032944915,0.389171734,-0.084653926,0.932536526,0.979275237,Not Significant,,,
ENSCSAG00000013950.1_KLHL7,25.7146548,-0.030221771,0.357284288,-0.08458746,0.932589369,0.979275237,Not Significant,,,
ENSCSAG00000015797.1_MFSD10,58.76975973,0.037227329,0.44272954,0.084085939,0.932988104,0.979275237,Not Significant,,,
ENSCSAG00000016426.1_SOGA3,11.45147265,-0.045803564,0.547011114,-0.083734248,0.933267727,0.979275237,Not Significant,,,
ENSCSAG00000017526.1_DZIP1,53.80908709,-0.026890226,0.31769552,-0.084641503,0.932546403,0.979275237,Not Significant,,,
ENSCSAG00000017791.1_DNAJC15,14.05656971,0.040533586,0.481778649,0.084133213,0.932950518,0.979275237,Not Significant,,,
ENSCSAG00000011121.1_IFRD1,105.9301417,0.016921899,0.202873199,0.08341121,0.933524575,0.979432698,Not Significant,,,
ENSCSAG00000011124.1_LCLAT1,207.5802057,-0.017837499,0.214397357,-0.083198317,0.933693851,0.979432698,Not Significant,,,
ENSCSAG00000016598.1_SCTR,5.009605981,0.07256643,0.872080286,0.083210722,0.933683987,0.979432698,Not Significant,,,
ENSCSAG00000017438.1_CUL4A,479.5609513,0.019736189,0.23724851,0.083187831,0.933702188,0.979432698,Not Significant,,,
ENSCSAG00000002432.1_DDX54,351.7602666,0.016907358,0.203954851,0.08289755,0.933933002,0.979524962,Not Significant,,,
ENSCSAG00000003503.1_ASB16,3.554705096,-0.065347432,0.789145053,-0.082807883,0.934004301,0.979524962,Not Significant,,,
ENSCSAG00000014060.1_CIZ1,125.863763,-0.020862017,0.252348077,-0.08267159,0.934112675,0.979524962,Not Significant,,,
ENSCSAG00000016504.1,13.8590942,0.067101968,0.81141947,0.082697014,0.934092459,0.979524962,Not Significant,,,
ENSCSAG00000016876.1_MROH2B,4.328595353,0.102230307,1.233519122,0.082876953,0.933949379,0.979524962,Not Significant,,,
ENSCSAG00000005379.1_PRR5,42.69109807,0.028075929,0.34124627,0.082274685,0.934428285,0.979788255,Not Significant,,,
ENSCSAG00000008059.1_DES,104.9815226,-0.087084709,1.060414983,-0.082123235,0.934548717,0.979799405,Not Significant,,,
ENSCSAG00000011191.1_TBL3,50.41892903,0.023931241,0.291492387,0.082099027,0.934567967,0.979799405,Not Significant,,,
ENSCSAG00000011229.1_TREM2,3.344628659,-0.073670839,0.900844688,-0.081779734,0.934821872,0.979930286,Not Significant,,,
ENSCSAG00000016511.1_GRIN1,4.521400577,0.067248337,0.822116272,0.081799059,0.934806505,0.979930286,Not Significant,,,
ENSCSAG00000006795.1_STAMBPL1,1628.881192,-0.012226083,0.150120654,-0.081441713,0.935090677,0.979930317,Not Significant,,,
ENSCSAG00000008057.1_TRIM27,112.5825173,0.016663933,0.204069584,0.081658092,0.934918604,0.979930317,Not Significant,,,
ENSCSAG00000011992.1_ABI1,117.2223474,-0.021159925,0.260033151,-0.08137395,0.935144565,0.979930317,Not Significant,,,
ENSCSAG00000013654.1_TRPV1,17.00639481,-0.038241039,0.469051366,-0.081528468,0.935021686,0.979930317,Not Significant,,,
ENSCSAG00000015594.1_UVSSA,29.32330414,0.03280828,0.402551948,0.081500736,0.935043739,0.979930317,Not Significant,,,
ENSCSAG00000003693.1_CCDC90B,43.40005701,-0.02267052,0.279957299,-0.080978491,0.935459058,0.980038097,Not Significant,,,
ENSCSAG00000006091.1_OSBP,295.5500049,-0.013344262,0.165428047,-0.080665054,0.935708329,0.980038097,Not Significant,,,
ENSCSAG00000008475.1,142.0554387,0.028972222,0.359345834,0.080624901,0.935740262,0.980038097,Not Significant,,,
ENSCSAG00000010825.1_MFAP3,239.432428,-0.011199754,0.138841686,-0.080665641,0.935707862,0.980038097,Not Significant,,,
ENSCSAG00000011006.1_ASB2,8.509004463,0.043574834,0.539284817,0.080801152,0.935600092,0.980038097,Not Significant,,,
ENSCSAG00000011730.1_SNW1,46.25927526,0.02378518,0.295118393,0.080595383,0.935763738,0.980038097,Not Significant,,,
ENSCSAG00000018005.1_MUC12,26.24763338,0.033329977,0.411520642,0.080992235,0.935448128,0.980038097,Not Significant,,,
ENSCSAG00000018282.1,30.74541173,-0.027177215,0.335340809,-0.081043565,0.935407306,0.980038097,Not Significant,,,
ENSCSAG00000001892.1_MBOAT7,109.8159525,0.027633186,0.343735146,0.080390925,0.935926345,0.980140129,Not Significant,,,
ENSCSAG00000004426.1_C10orf143,6.869610784,-0.045067556,0.564015762,-0.079904782,0.936312987,0.980140129,Not Significant,,,
ENSCSAG00000004980.1,29.79554325,0.024184333,0.301971331,0.080088177,0.936167126,0.980140129,Not Significant,,,
ENSCSAG00000005617.1_ARMC5,38.38416344,0.020822814,0.260263975,0.080006517,0.936232073,0.980140129,Not Significant,,,
ENSCSAG00000010206.1,2.086011808,0.112802566,1.411607064,0.079910741,0.936308247,0.980140129,Not Significant,,,
ENSCSAG00000011642.1_VAMP4,51.82503406,-0.03096279,0.385709088,-0.080274981,0.936018556,0.980140129,Not Significant,,,
