,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Regulation status,Upregulated,Downregulated,Not significant
ENSCSAG00000018677.1_THBD,32.22333087,1.934870667,0.512464548,3.775618575,0.000159611,0.012089399,Not Significant,,,
ENSCSAG00000008684.1_GSTP1,233.282493,-0.900660866,0.239222112,-3.764956591,0.000166578,0.012444044,Not Significant,,,
ENSCSAG00000017749.1,5.080869741,3.022817517,0.80271479,3.765742894,0.000166055,0.012444044,Upregulated,,,
ENSCSAG00000017975.1_URAD,30.01200364,-1.434305395,0.380971459,-3.764863121,0.00016664,0.012444044,Not Significant,,,
ENSCSAG00000014375.1_TOX,82.85312619,-1.600906433,0.425598527,-3.761541293,0.00016887,0.012551583,Not Significant,,,
ENSCSAG00000003833.1_ALPK1,349.6300023,-0.600262202,0.159872515,-3.754630393,0.000173597,0.012842982,Not Significant,,,
ENSCSAG00000013681.1_RPN2,753.6945911,0.614115568,0.163750309,3.750316993,0.000176611,0.012981549,Not Significant,,,
ENSCSAG00000018128.1_SSC4D,7.364216085,-2.41407976,0.643819843,-3.74962,0.000177103,0.012981549,Downregulated,,,
ENSCSAG00000016717.1_GASK1A,28.73920081,-1.863155401,0.497270197,-3.746766674,0.000179129,0.013069811,Not Significant,,,
ENSCSAG00000007433.1_GOLM1,27.22443458,-1.864805744,0.497961252,-3.744881226,0.000180479,0.013108224,Not Significant,,,
ENSCSAG00000006409.1_TMEM138,267.714319,-0.678385421,0.181305533,-3.741669716,0.000182802,0.01321656,Not Significant,,,
ENSCSAG00000002958.1_CCDC110,41.29580063,-1.069198762,0.286339147,-3.734029294,0.000188441,0.013562604,Not Significant,,,
ENSCSAG00000007727.1_TRPM2,159.2769664,1.71558167,0.459825878,3.730937628,0.000190768,0.013668302,Not Significant,,,
ENSCSAG00000004182.1_HPGDS,9.59668543,-2.123698982,0.569862495,-3.726686701,0.000194013,0.013784333,Downregulated,,,
ENSCSAG00000004744.1_NDRG4,152.2483474,-0.916376749,0.245931415,-3.726147582,0.000194429,0.013784333,Not Significant,,,
ENSCSAG00000014037.1_ADARB2,2.994462822,-2.856699475,0.766812048,-3.725423306,0.000194988,0.013784333,Downregulated,,,
ENSCSAG00000011308.1_PCOLCE2,65.74053138,-1.732708146,0.465353682,-3.723422022,0.000196541,0.013832631,Not Significant,,,
ENSCSAG00000019444.1,10.4139316,-2.032864618,0.547476489,-3.713154191,0.000204692,0.014342874,Downregulated,,,
ENSCSAG00000004803.1_AFP,22.8846425,-3.202456292,0.863744227,-3.707644223,0.000209196,0.014530463,Downregulated,,,
ENSCSAG00000017602.1_MYOM1,18.59027757,-1.66076502,0.447873357,-3.708113008,0.000208809,0.014530463,Not Significant,,,
ENSCSAG00000003581.1_CYP2A28,547.6243606,-1.90557725,0.514841235,-3.701291044,0.000214505,0.014822836,Not Significant,,,
ENSCSAG00000010188.1_ENO2,112.1892031,-0.791705376,0.213951944,-3.700388789,0.000215269,0.014822836,Not Significant,,,
ENSCSAG00000012126.1_DAZAP1,266.0588929,0.669079307,0.180893521,3.698746653,0.000216667,0.014830677,Not Significant,,,
ENSCSAG00000013286.1_NEK4,164.9106184,0.715488906,0.193529396,3.697055432,0.000218115,0.014830677,Not Significant,,,
ENSCSAG00000016993.1_DEFB1,24.06105748,1.962441037,0.530822892,3.696978908,0.00021818,0.014830677,Not Significant,,,
ENSCSAG00000000973.1,2.539067269,-3.828481099,1.036932792,-3.692120771,0.000222392,0.015052613,Downregulated,,,
ENSCSAG00000006416.1_KATNIP,78.68543063,-1.004337633,0.272241773,-3.689138604,0.000225015,0.015108928,Not Significant,,,
ENSCSAG00000015604.1_COL5A1,377.7969307,0.99322243,0.269237811,3.689015392,0.000225124,0.015108928,Not Significant,,,
ENSCSAG00000005084.1_NDUFA13,318.8520634,0.98462263,0.267251563,3.684253961,0.000229373,0.015329472,Not Significant,,,
ENSCSAG00000009144.1_PLXND1,485.4559588,0.632847609,0.17194995,3.680417521,0.000232852,0.015470471,Not Significant,,,
ENSCSAG00000017222.1_MITD1,319.8649122,-0.559551061,0.152060702,-3.679787426,0.000233428,0.015470471,Not Significant,,,
ENSCSAG00000010088.1_MEFV,5.294049808,-2.409476422,0.655408788,-3.676295566,0.000236645,0.015566016,Downregulated,,,
ENSCSAG00000017552.1_CYP2W1,3.823605897,4.242156287,1.153983047,3.676099315,0.000236827,0.015566016,Upregulated,,,
ENSCSAG00000002119.1_THYN1,17.54911181,-1.462436506,0.399228741,-3.663154364,0.000249128,0.016104499,Not Significant,,,
ENSCSAG00000011090.1_NR4A3,16.4816656,-2.006602621,0.547673846,-3.663864241,0.000248438,0.016104499,Downregulated,,,
ENSCSAG00000011255.1_RHNO1,108.0067849,-0.768741624,0.209908625,-3.662267928,0.000249992,0.016104499,Not Significant,,,
ENSCSAG00000014127.1_DCLK3,22.33127921,2.720465445,0.742036224,3.666216495,0.000246166,0.016104499,Upregulated,,,
ENSCSAG00000019739.1_C2CD4A,16.25328045,2.444305478,0.667446299,3.662175492,0.000250082,0.016104499,Upregulated,,,
ENSCSAG00000016613.1_ARL15,55.51331878,-0.852286368,0.232896094,-3.659513357,0.000252695,0.016207103,Not Significant,,,
ENSCSAG00000007211.1_ECM2,16.07996117,-1.801311471,0.493364546,-3.651076035,0.000261144,0.016681747,Not Significant,,,
ENSCSAG00000011809.1_NEDD4,55.66795216,-0.7638045,0.209278054,-3.649711399,0.000262535,0.016703534,Not Significant,,,
ENSCSAG00000003118.1,96.72857185,1.08155787,0.297307722,3.637839816,0.000274934,0.01721695,Not Significant,,,
ENSCSAG00000003545.1_NOCT,53.03575363,-2.126958341,0.584489632,-3.639000977,0.000273698,0.01721695,Downregulated,,,
ENSCSAG00000010990.1,3.817017426,-2.763984307,0.759722071,-3.638151916,0.000274601,0.01721695,Downregulated,,,
ENSCSAG00000016856.1_PRAG1,99.77547641,1.089108884,0.299151269,3.640662758,0.000271937,0.01721695,Not Significant,,,
ENSCSAG00000006080.1_ESPNL,24.64686993,-2.174402237,0.59792981,-3.63655098,0.000276313,0.017235428,Downregulated,,,
ENSCSAG00000007722.1_GP2,266.4951598,-0.8855121,0.243718614,-3.633338001,0.000279778,0.017304767,Not Significant,,,
ENSCSAG00000014128.1_TTPAL,96.61999315,-1.388956786,0.382163359,-3.634458281,0.000278565,0.017304767,Not Significant,,,
ENSCSAG00000014224.1_HYAL3,51.6421386,-1.79222886,0.493387139,-3.632500154,0.000280688,0.017304767,Not Significant,,,
ENSCSAG00000015251.1_PAIP2B,257.7926039,-0.554382925,0.152700977,-3.630513273,0.000282858,0.017305673,Not Significant,,,
ENSCSAG00000017893.1_NOL4,3.40981416,-2.645330376,0.728641957,-3.63049417,0.000282879,0.017305673,Downregulated,,,
ENSCSAG00000008329.1_LCA5L,132.8237934,-0.672138265,0.185202131,-3.62921454,0.000284285,0.017325041,Not Significant,,,
ENSCSAG00000016716.1_SH2D4A,115.9443825,-0.768943558,0.212015899,-3.626820258,0.000286933,0.017419673,Not Significant,,,
ENSCSAG00000018047.1_XK,39.42815557,1.278499321,0.352635694,3.625552776,0.000288344,0.017438782,Not Significant,,,
ENSCSAG00000002397.1_TMEM235,3.703878675,-3.736651438,1.031704175,-3.621824479,0.000292533,0.017567406,Downregulated,,,
ENSCSAG00000016650.1,58.64147595,-0.904282025,0.24968479,-3.621694483,0.00029268,0.017567406,Not Significant,,,
ENSCSAG00000018046.1_CTSS,78.91320665,0.945575484,0.261415278,3.61713933,0.000297877,0.017812147,Not Significant,,,
ENSCSAG00000005662.1_DGKZ,284.4306681,0.937164825,0.25948915,3.611576149,0.000304342,0.018062906,Not Significant,,,
ENSCSAG00000016350.1_CLEC3B,68.99159859,1.387654942,0.384129932,3.612462411,0.000303303,0.018062906,Not Significant,,,
ENSCSAG00000006953.1,45.90875523,-0.790398586,0.219286002,-3.60441879,0.000312852,0.018498988,Not Significant,,,
ENSCSAG00000006843.1_PLAAT2,18.52885752,-2.180880926,0.605673365,-3.600754223,0.000317295,0.018561666,Downregulated,,,
ENSCSAG00000013016.1,12.80575194,1.506493498,0.418393967,3.600657796,0.000317413,0.018561666,Not Significant,,,
ENSCSAG00000017325.1_SRSF12,10.77384294,-1.293701292,0.359202132,-3.60159692,0.000316268,0.018561666,Not Significant,,,
ENSCSAG00000006475.1_FADS2,1804.531146,1.483871249,0.41241907,3.597969531,0.000320711,0.018654798,Not Significant,,,
ENSCSAG00000014880.1_RHEX,10.64373586,5.889009938,1.636995304,3.597450721,0.000321351,0.018654798,Upregulated,,,
ENSCSAG00000004505.1_RXYLT1,29.26996106,0.898825411,0.250387908,3.589731707,0.000331018,0.019146109,Not Significant,,,
ENSCSAG00000008193.1_MCM5,20.42849201,1.451995185,0.404632042,3.588433522,0.000332671,0.019167143,Not Significant,,,
ENSCSAG00000010603.1_TAPBPL,209.4568196,-0.636879305,0.177524566,-3.587555899,0.000333792,0.019167143,Not Significant,,,
ENSCSAG00000019748.1,3.427281687,-3.753117338,1.046921654,-3.584907546,0.000337198,0.019293042,Downregulated,,,
ENSCSAG00000002655.1_C17orf98,3.77660638,3.398080803,0.949279169,3.579643284,0.000344064,0.019557722,Upregulated,,,
ENSCSAG00000008764.1,12.83444248,-1.860931339,0.520024574,-3.578545001,0.000345512,0.019557722,Not Significant,,,
ENSCSAG00000013591.1_ASPM,27.42744865,-1.749104705,0.488724181,-3.578919917,0.000345017,0.019557722,Not Significant,,,
ENSCSAG00000015346.1_FAM210B,110.7769067,1.233095658,0.344775371,3.576518982,0.0003482,0.019639964,Not Significant,,,
ENSCSAG00000016774.1_VPS37A,60.9910933,-0.720452909,0.201701801,-3.571871466,0.000354439,0.019921246,Not Significant,,,
ENSCSAG00000019717.1_ADRB2,39.65665419,1.131377468,0.317272495,3.565948782,0.000362542,0.020304915,Not Significant,,,
ENSCSAG00000018890.1_B3GALNT1,6.810121962,-1.929145118,0.541274783,-3.564077211,0.000365138,0.02037857,Not Significant,,,
ENSCSAG00000001127.1,116.5118402,0.686806951,0.192959905,3.559324678,0.00037181,0.020606286,Not Significant,,,
ENSCSAG00000009531.1_EMILIN1,135.2255177,0.868750054,0.244053283,3.5596737,0.000371316,0.020606286,Not Significant,,,
ENSCSAG00000013895.1_ENG,389.6323616,0.58122866,0.163510286,3.554691727,0.000378422,0.020827641,Not Significant,,,
ENSCSAG00000017710.1_PHF11,223.2651446,-0.525461575,0.147787801,-3.555513849,0.000377241,0.020827641,Not Significant,,,
ENSCSAG00000018269.1_WDR44,58.58708268,-0.864137939,0.243254645,-3.552400572,0.000381733,0.020937411,Not Significant,,,
ENSCSAG00000005858.1,51.73097587,0.95607967,0.269559221,3.546826062,0.000389902,0.021248422,Not Significant,,,
ENSCSAG00000009784.1_ZNF385D,1.954244613,-4.900087495,1.381710139,-3.546393239,0.000390543,0.021248422,Downregulated,,,
ENSCSAG00000012314.1_OSGEPL1,158.7234713,-0.611865974,0.172560379,-3.545808006,0.000391411,0.021248422,Not Significant,,,
ENSCSAG00000002253.1_ST3GAL4,82.98756801,-0.856447935,0.241619338,-3.544616672,0.000393184,0.021272081,Not Significant,,,
ENSCSAG00000014454.1_SLC22A14,3.322678071,4.517584873,1.274818345,3.543708711,0.000394541,0.02127311,Upregulated,,,
ENSCSAG00000007954.1_ZNF184,52.46078395,-0.660069785,0.186357906,-3.541946785,0.000397186,0.021343358,Not Significant,,,
ENSCSAG00000006365.1_TMEM98,41.41715492,1.054327046,0.297772665,3.540711317,0.00039905,0.021371341,Not Significant,,,
ENSCSAG00000001702.1_MAN1A2,307.2570799,0.684584683,0.1935174,3.537587222,0.000403801,0.021553206,Not Significant,,,
ENSCSAG00000007554.1,193.0790763,1.663321352,0.470682311,3.533851419,0.000409551,0.02178703,Not Significant,,,
ENSCSAG00000005932.1_APLNR,43.2967955,1.070491716,0.30317851,3.530895763,0.000414155,0.021958494,Not Significant,,,
ENSCSAG00000000777.1_KIF1B,531.3358559,-0.448891144,0.127244591,-3.527781732,0.000419058,0.022071289,Not Significant,,,
ENSCSAG00000017451.1_MCF2L,111.9283312,-0.640574187,0.181573268,-3.527910207,0.000418854,0.022071289,Not Significant,,,
ENSCSAG00000014075.1_STK31,591.1851764,-0.587385643,0.166576869,-3.526213742,0.000421547,0.02212911,Not Significant,,,
ENSCSAG00000003153.1_DYNC2H1,44.59689215,-1.307455569,0.371105534,-3.523136813,0.000426471,0.022257183,Not Significant,,,
ENSCSAG00000005237.1_ARL14EP,188.5306625,-0.69919479,0.198517902,-3.522074249,0.000428184,0.022257183,Not Significant,,,
ENSCSAG00000008807.1,183.9699958,1.104041862,0.313444815,3.522284656,0.000427844,0.022257183,Not Significant,,,
ENSCSAG00000002269.1_PXN,432.1639812,0.839463149,0.238404459,3.521172181,0.000429644,0.022260294,Not Significant,,,
ENSCSAG00000018459.1_LINGO3,2.268107093,4.294655168,1.22140902,3.516148233,0.000437856,0.022612158,Upregulated,,,
ENSCSAG00000006914.1_QTRT2,63.84514803,-0.741304041,0.210963809,-3.513891996,0.000441592,0.022731286,Not Significant,,,
ENSCSAG00000005864.1_CYP4F12,178.3537738,-1.052469215,0.299733642,-3.511348296,0.00044584,0.022744734,Not Significant,,,
ENSCSAG00000006457.1_TMEM258,147.26347,0.942434186,0.268599484,3.508696928,0.000450308,0.022744734,Not Significant,,,
ENSCSAG00000009397.1_CATSPER2,54.57716361,-1.589886055,0.453136786,-3.508622791,0.000450433,0.022744734,Not Significant,,,
ENSCSAG00000014737.1,54.5662005,-1.08060921,0.307879875,-3.509840353,0.000448376,0.022744734,Not Significant,,,
ENSCSAG00000015441.1_BLVRA,196.6475258,-0.435040617,0.1238847,-3.511657344,0.000445322,0.022744734,Not Significant,,,
ENSCSAG00000019293.1,97.67846348,0.6467023,0.184251349,3.509891804,0.000448289,0.022744734,Not Significant,,,
ENSCSAG00000007386.1,137.3695188,0.888092414,0.253726347,3.500197845,0.000464913,0.023376097,Not Significant,,,
ENSCSAG00000010233.1_ZDBF2,144.4135287,-0.718502082,0.205307059,-3.499646262,0.000465876,0.023376097,Not Significant,,,
ENSCSAG00000000349.1,20.86366864,1.344250841,0.384650719,3.494731129,0.00047454,0.02373593,Not Significant,,,
ENSCSAG00000015588.1_RTKN,48.10220549,-1.008757939,0.288858978,-3.492215984,0.000479031,0.023810821,Not Significant,,,
ENSCSAG00000017490.1_LDLRAD4,24.24380439,1.296313792,0.371141039,3.492779445,0.000478021,0.023810821,Not Significant,,,
ENSCSAG00000005320.1_RDH5,23.71604658,-1.769563387,0.507517894,-3.486701467,0.000489017,0.023948237,Not Significant,,,
ENSCSAG00000007046.1_ADPRH,106.5615842,0.629757985,0.1805268,3.488445949,0.000485837,0.023948237,Not Significant,,,
ENSCSAG00000010848.1_GRIA1,3.451188818,4.858546483,1.393846176,3.485712101,0.000490829,0.023948237,Upregulated,,,
ENSCSAG00000012063.1_TTLL2,3.676105532,-3.327606957,0.954632357,-3.485747087,0.000490765,0.023948237,Downregulated,,,
ENSCSAG00000014718.1_ADGRV1,53.71072596,-2.341018877,0.671137631,-3.488135321,0.000486402,0.023948237,Downregulated,,,
ENSCSAG00000016148.1_PSME2,89.64357422,0.607305477,0.174162583,3.487003148,0.000488466,0.023948237,Not Significant,,,
ENSCSAG00000012957.1_CCDC141,41.86651229,-2.778191765,0.797647777,-3.482980639,0.000495864,0.024119928,Downregulated,,,
ENSCSAG00000004246.1_FAM20A,167.5503634,0.683694659,0.196382047,3.481451946,0.000498703,0.024184067,Not Significant,,,
ENSCSAG00000008006.1_SLC41A3,104.7698236,0.689405123,0.198117815,3.479773503,0.000501838,0.024262106,Not Significant,,,
ENSCSAG00000004080.1_FCHSD2,89.71793439,0.73078683,0.210101252,3.47826024,0.00050468,0.024325561,Not Significant,,,
ENSCSAG00000005835.1_TRIM37,63.66293915,0.786361677,0.226286535,3.475070559,0.000510719,0.024542285,Not Significant,,,
ENSCSAG00000018783.1,28.4856494,1.839468901,0.529785127,3.472103707,0.000516397,0.024740384,Not Significant,,,
ENSCSAG00000004950.1_TPH1,19.2483947,-1.901815016,0.548136922,-3.469598454,0.000521237,0.024897284,Not Significant,,,
ENSCSAG00000012665.1_FSBP,68.60633341,-0.895437935,0.258332707,-3.466219763,0.000527832,0.025061762,Not Significant,,,
ENSCSAG00000014177.1_CACNA2D2,90.63577482,-1.29837017,0.374507783,-3.466870997,0.000526555,0.025061762,Not Significant,,,
ENSCSAG00000014221.1_OSBPL6,11.15234423,-2.002446136,0.57811781,-3.463733692,0.000532734,0.02521923,Downregulated,,,
ENSCSAG00000017093.1_SPEF2,3.280889178,-3.276382557,0.947019441,-3.459678246,0.000540821,0.025526119,Downregulated,,,
ENSCSAG00000015537.1_SMYD2,99.55797628,0.53718999,0.155342551,3.458099452,0.000544001,0.025600214,Not Significant,,,
ENSCSAG00000012587.1_PCDHAC2,20.02060839,-2.002056171,0.57917219,-3.45675467,0.000546722,0.025652405,Downregulated,,,
ENSCSAG00000015447.1_MRPS24,113.4361077,0.815368305,0.236008954,3.454819369,0.000550662,0.025761246,Not Significant,,,
ENSCSAG00000017546.1_APCDD1,41.95248314,-0.745478807,0.215923594,-3.452512044,0.000555393,0.025889939,Not Significant,,,
ENSCSAG00000019125.1_TEX47,7.554917109,-2.620514,0.759152671,-3.451893276,0.000556668,0.025889939,Downregulated,,,
ENSCSAG00000001829.1_THEM4,541.7176477,-0.40033718,0.116041194,-3.449957429,0.000560675,0.025920073,Not Significant,,,
ENSCSAG00000006704.1_ZNF441,110.5586852,-0.733751641,0.21269152,-3.449839663,0.00056092,0.025920073,Not Significant,,,
ENSCSAG00000013052.1_MCM3,24.59978233,1.194439062,0.34632655,3.448881008,0.000562915,0.025920073,Not Significant,,,
ENSCSAG00000018138.1_MRPL57,107.5221134,0.84758487,0.245787892,3.4484403,0.000563834,0.025920073,Not Significant,,,
ENSCSAG00000010204.1_DUOX1,18.5325075,1.668047599,0.484160233,3.445238758,0.000570555,0.026105038,Not Significant,,,
ENSCSAG00000013917.1_AKR1C3,122.0203596,0.89413302,0.259548019,3.444961832,0.00057114,0.026105038,Not Significant,,,
ENSCSAG00000001521.1,180.24357,0.767295262,0.222888537,3.442506607,0.00057635,0.026267678,Not Significant,,,
ENSCSAG00000014269.1_ARMC1,227.6564436,-0.439216383,0.127707376,-3.43924053,0.000583349,0.026510698,Not Significant,,,
ENSCSAG00000001192.1_ATP6V0B,185.6025213,0.780467808,0.227261908,3.434221838,0.000594258,0.026853017,Not Significant,,,
ENSCSAG00000017368.1_CLPTM1L,264.0409337,0.621822161,0.181051615,3.434502147,0.000593643,0.026853017,Not Significant,,,
ENSCSAG00000010616.1_ABCB10,175.255427,0.552848279,0.161078736,3.432161759,0.00059879,0.026981185,Not Significant,,,
ENSCSAG00000008285.1_LRRC20,82.35512352,1.130106231,0.329419881,3.430595098,0.000602259,0.027060816,Not Significant,,,
ENSCSAG00000004748.1_GRK5,28.30306254,1.012375252,0.29616401,3.418292631,0.000630153,0.028155102,Not Significant,,,
ENSCSAG00000007851.1_ITGB5,125.6574875,0.788236768,0.230564928,3.418719295,0.000629166,0.028155102,Not Significant,,,
ENSCSAG00000019406.1_MGAT2,169.7221678,0.537906946,0.157435999,3.416670582,0.000633919,0.028244037,Not Significant,,,
ENSCSAG00000007587.1_SAC3D1,1.92208152,4.402396419,1.289302128,3.41455763,0.000638857,0.028305448,Upregulated,,,
ENSCSAG00000016528.1_OBSCN,23.54375365,-1.58349318,0.463652284,-3.415260176,0.000637211,0.028305448,Not Significant,,,
ENSCSAG00000015465.1_CSRNP3,26.58219483,-1.224733551,0.358913478,-3.412336468,0.000644086,0.028457848,Not Significant,,,
ENSCSAG00000002243.1_ETS1,619.8073004,0.656993539,0.192581592,3.411507462,0.000646047,0.028465454,Not Significant,,,
ENSCSAG00000006251.1_PDE6C,21.88668322,-1.752838769,0.514286049,-3.408295388,0.000653701,0.028643985,Not Significant,,,
ENSCSAG00000008462.1_MCM2,20.74695025,1.403465438,0.411748494,3.408550266,0.000653091,0.028643985,Not Significant,,,
ENSCSAG00000013993.1_TMEM41A,41.58757237,0.791087921,0.232318692,3.405184115,0.000661195,0.028835921,Not Significant,,,
ENSCSAG00000014801.1_ITPRID1,4.879994068,3.451737263,1.013734232,3.404972579,0.000661707,0.028835921,Upregulated,,,
ENSCSAG00000014516.1,15.35442652,-1.092895017,0.321048331,-3.404144837,0.000663716,0.028844423,Not Significant,,,
ENSCSAG00000013097.1_GSTA5,10.97118005,-2.110097927,0.620161389,-3.402498069,0.000667728,0.028939744,Downregulated,,,
ENSCSAG00000007139.1_TM4SF20,84.89371427,-0.791407253,0.232786946,-3.39970633,0.000674583,0.029157367,Not Significant,,,
ENSCSAG00000000105.1,26.57995441,0.920589741,0.271369699,3.392382222,0.000692877,0.029794421,Not Significant,,,
ENSCSAG00000007466.1_TMTC1,119.3034831,0.928342116,0.273661009,3.392306855,0.000693068,0.029794421,Not Significant,,,
ENSCSAG00000002793.1_TULP2,53.14507981,-0.838980112,0.247502274,-3.389787491,0.000699468,0.029907908,Not Significant,,,
ENSCSAG00000010557.1_CHAF1A,17.76497251,1.227935304,0.362174637,3.390450845,0.000697778,0.029907908,Not Significant,,,
ENSCSAG00000000663.1,22.94791881,1.306408107,0.385575352,3.388204408,0.000703518,0.029920212,Not Significant,,,
ENSCSAG00000002457.1_APCS,2262.052467,-1.113801892,0.328670479,-3.388810261,0.000701966,0.029920212,Not Significant,,,
ENSCSAG00000011877.1,30.18608262,1.347736571,0.397942692,3.386760453,0.000707231,0.029997914,Not Significant,,,
ENSCSAG00000004761.1_RHPN2,198.5914831,-0.443555937,0.131062707,-3.384303196,0.000713592,0.030107128,Not Significant,,,
ENSCSAG00000006822.1_TRPM1,16.81967137,-1.804790454,0.533188396,-3.384901974,0.000712037,0.030107128,Not Significant,,,
ENSCSAG00000008671.1_VLDLR,198.6526907,1.3690665,0.405112878,3.379469216,0.000726259,0.030560535,Not Significant,,,
ENSCSAG00000017402.1_TENT5A,116.4870084,-0.778394009,0.230590931,-3.375648846,0.000736418,0.030906258,Not Significant,,,
ENSCSAG00000018561.1,80.61232645,0.666719673,0.197589539,3.374266054,0.000740128,0.030980198,Not Significant,,,
ENSCSAG00000003776.1_MAPT,55.5348944,1.167249395,0.346598279,3.367729922,0.000757898,0.031557921,Not Significant,,,
ENSCSAG00000008403.1_CFAP95,99.75932706,-0.807295932,0.239664754,-3.368438281,0.000755953,0.031557921,Not Significant,,,
ENSCSAG00000005726.1_PRSS8,122.7864499,-0.659627353,0.196173133,-3.362475499,0.00077247,0.03183136,Not Significant,,,
ENSCSAG00000009227.1_COX20,77.57166487,-0.757688225,0.225201428,-3.364491207,0.000766849,0.03183136,Not Significant,,,
ENSCSAG00000013333.1,54.73751608,-0.942180033,0.280110445,-3.363601924,0.000769324,0.03183136,Not Significant,,,
